index,gender,age,student_since,nationality,school_education,attended_university
3344,male,34,2018-01-08,Syria,Upper secondary education (11-13 school years),TRUE
3343,male,27,2018-01-08,Syria,Upper secondary education (11-13 school years),TRUE
3314,male,21,2018-01-08,Syria,Upper secondary education (11-13 school years),FALSE
3334,male,26,2018-01-08,Syria,Upper secondary education (11-13 school years),TRUE
3289,male,19,2018-01-08,Gambia,Primary education (4-7 school years),FALSE
3084,male,33,2018-01-08,Syria,Upper secondary education (11-13 school years),TRUE
3311,male,29,2018-01-09,Syria,Upper secondary education (11-13 school years),FALSE
3301,male,30,2018-01-09,Jordan,Upper secondary education (11-13 school years),TRUE
3305,male,27,2018-01-09,Palestine,Upper secondary education (11-13 school years),TRUE
3400,female,42,2018-01-09,Iran,Upper secondary education (11-13 school years),TRUE
3309,female,24,2018-01-09,Syria,Upper secondary education (11-13 school years),FALSE
3375,male,24,2018-01-09,Pakistan,Upper secondary education (11-13 school years),TRUE
3326,male,27,2018-01-09,Germany,Upper secondary education (11-13 school years),TRUE
3396,male,25,2018-01-09,Burundi,Upper secondary education (11-13 school years),FALSE
3383,male,20,2018-01-09,Somalia,Lower secondary education (7-11 school years),FALSE
3361,male,22,2018-01-09,Palestine,Upper secondary education (11-13 school years),FALSE
3062,male,26,2018-01-09,Somalia,Upper secondary education (11-13 school years),FALSE
3386,male,32,2018-01-09,Burundi,Upper secondary education (11-13 school years),FALSE
3170,female,23,2018-01-09,Syria,Lower secondary education (7-11 school years),TRUE
3374,male,30,2018-01-09,Syria,Upper secondary education (11-13 school years),TRUE
3350,male,37,2018-01-09,Iran,Upper secondary education (11-13 school years),FALSE
3324,male,25,2018-01-10,Syria,Upper secondary education (11-13 school years),TRUE
3394,male,23,2018-01-10,Syria,Upper secondary education (11-13 school years),FALSE
3300,male,32,2018-01-10,Germany,Upper secondary education (11-13 school years),TRUE
3395,male,28,2018-01-10,Syria,Upper secondary education (11-13 school years),TRUE
3358,male,27,2018-01-10,Syria,Upper secondary education (11-13 school years),TRUE
3359,male,23,2018-01-10,Afghanistan,Upper secondary education (11-13 school years),TRUE
3322,male,29,2018-01-10,Palestine,Upper secondary education (11-13 school years),TRUE
3318,male,30,2018-01-10,Syria,Upper secondary education (11-13 school years),TRUE
3315,male,31,2018-01-10,Syria,Upper secondary education (11-13 school years),TRUE
3402,male,22,2018-01-10,Pakistan,Upper secondary education (11-13 school years),FALSE
3372,male,38,2018-01-10,Syria,Upper secondary education (11-13 school years),TRUE
3299,female,32,2018-01-10,Iran,Upper secondary education (11-13 school years),TRUE
3390,male,37,2018-01-10,Bangladesh,Upper secondary education (11-13 school years),TRUE
3337,male,29,2018-01-10,Syria,Upper secondary education (11-13 school years),TRUE
3108,male,24,2018-01-10,Uganda,Upper secondary education (11-13 school years),FALSE
3218,male,33,2018-01-10,Jordan,Upper secondary education (11-13 school years),TRUE
3320,male,25,2018-01-11,Syria,Upper secondary education (11-13 school years),TRUE
3335,female,29,2018-01-11,Germany,Upper secondary education (11-13 school years),FALSE
3360,female,23,2018-01-11,Iran,Upper secondary education (11-13 school years),FALSE
3304,male,31,2018-01-11,Syria,Lower secondary education (7-11 school years),TRUE
3316,male,27,2018-01-12,Kenya,Upper secondary education (11-13 school years),FALSE
3087,male,23,2018-01-12,Syria,Upper secondary education (11-13 school years),FALSE
3302,male,22,2018-01-12,Syria,Upper secondary education (11-13 school years),TRUE
3290,female,30,2018-01-13,Syria,Upper secondary education (11-13 school years),TRUE
3338,male,24,2018-01-13,Syria,Upper secondary education (11-13 school years),FALSE
3342,male,23,2018-01-13,Syria,Upper secondary education (11-13 school years),FALSE
3306,male,22,2018-01-13,Syria,Upper secondary education (11-13 school years),TRUE
3377,female,19,2018-01-14,Syria,Upper secondary education (11-13 school years),TRUE
3392,male,28,2018-01-14,Syria,Upper secondary education (11-13 school years),TRUE
3355,male,29,2018-01-14,Syria,Upper secondary education (11-13 school years),TRUE
3387,male,26,2018-01-15,Syria,Lower secondary education (7-11 school years),FALSE
3403,male,17,2018-01-15,Iran,Lower secondary education (7-11 school years),FALSE
3028,female,19,2018-01-15,Afghanistan,Lower secondary education (7-11 school years),FALSE
3373,male,25,2018-01-15,Afghanistan,Primary education (4-7 school years),FALSE
3362,male,24,2018-01-16,Syria,Upper secondary education (11-13 school years),TRUE
3263,female,23,2018-01-16,Zimbabwe,Upper secondary education (11-13 school years),TRUE
3397,female,18,2018-01-16,Syria,Lower secondary education (7-11 school years),FALSE
3388,male,24,2018-01-16,S. Sudan,Upper secondary education (11-13 school years),FALSE
3346,female,24,2018-01-16,Syria,Upper secondary education (11-13 school years),FALSE
3364,male,39,2018-01-16,Palestine,Upper secondary education (11-13 school years),TRUE
3389,male,30,2018-01-16,Sudan,Upper secondary education (11-13 school years),FALSE
3380,female,22,2018-01-16,Iran,Lower secondary education (7-11 school years),FALSE
3352,female,31,2018-01-16,Syria,Upper secondary education (11-13 school years),TRUE
3330,male,34,2018-01-16,Sudan,Upper secondary education (11-13 school years),FALSE
3298,female,32,2018-01-17,Syria,Upper secondary education (11-13 school years),TRUE
3356,male,27,2018-01-17,Syria,Upper secondary education (11-13 school years),TRUE
3321,male,21,2018-01-18,Afghanistan,Lower secondary education (7-11 school years),FALSE
3162,male,25,2018-01-18,Syria,Upper secondary education (11-13 school years),FALSE
3349,male,29,2018-01-18,Syria,Upper secondary education (11-13 school years),TRUE
3080,male,45,2018-01-20,Iran,Upper secondary education (11-13 school years),FALSE
3406,male,43,2018-01-22,Pakistan,Upper secondary education (11-13 school years),TRUE
3408,male,31,2018-01-22,Somalia,Lower secondary education (7-11 school years),FALSE
3416,male,23,2018-01-22,Syria,Upper secondary education (11-13 school years),TRUE
3422,male,29,2018-01-22,Syria,Upper secondary education (11-13 school years),TRUE
3407,female,21,2018-01-22,Germany,Upper secondary education (11-13 school years),TRUE
3468,male,26,2018-01-22,Somalia,Upper secondary education (11-13 school years),FALSE
3467,male,26,2018-01-22,Syria,Primary education (4-7 school years),FALSE
3409,male,29,2018-01-22,Somalia,Lower secondary education (7-11 school years),FALSE
3427,female,29,2018-01-22,Somalia,Upper secondary education (11-13 school years),FALSE
3448,female,27,2018-01-22,Dem. Rep. Congo,Upper secondary education (11-13 school years),TRUE
3447,male,26,2018-01-22,Iran,Upper secondary education (11-13 school years),TRUE
3101,male,36,2018-01-22,Afghanistan,Lower secondary education (7-11 school years),FALSE
3429,female,23,2018-01-22,Syria,Upper secondary education (11-13 school years),FALSE
3446,female,23,2018-01-22,Iran,Upper secondary education (11-13 school years),TRUE
3445,male,22,2018-01-22,Syria,Primary education (4-7 school years),FALSE
3432,male,26,2018-01-22,Afghanistan,Upper secondary education (11-13 school years),TRUE
3434,male,38,2018-01-22,Turkey,Upper secondary education (11-13 school years),TRUE
3443,male,24,2018-01-22,Syria,Upper secondary education (11-13 school years),FALSE
3426,male,23,2018-01-22,Afghanistan,Upper secondary education (11-13 school years),FALSE
3450,male,30,2018-01-22,Afghanistan,Upper secondary education (11-13 school years),TRUE
3440,male,22,2018-01-22,Afghanistan,Upper secondary education (11-13 school years),FALSE
3452,male,40,2018-01-22,Mauritania,Upper secondary education (11-13 school years),TRUE
3449,male,30,2018-01-23,Syria,Upper secondary education (11-13 school years),TRUE
3412,male,36,2018-01-23,Iraq,Upper secondary education (11-13 school years),FALSE
3441,male,24,2018-01-23,Somalia,Upper secondary education (11-13 school years),FALSE
3415,female,24,2018-01-23,Somalia,Upper secondary education (11-13 school years),FALSE
3294,female,41,2018-01-23,Iran,Upper secondary education (11-13 school years),TRUE
3437,male,23,2018-01-23,Bangladesh,Upper secondary education (11-13 school years),TRUE
3370,male,29,2018-01-23,Bangladesh,Upper secondary education (11-13 school years),TRUE
3418,male,40,2018-01-23,Syria,Upper secondary education (11-13 school years),TRUE
3454,male,24,2018-01-23,Dem. Rep. Congo,Upper secondary education (11-13 school years),FALSE
3317,male,29,2018-01-23,S. Sudan,Upper secondary education (11-13 school years),FALSE
3327,male,31,2018-01-23,Syria,Lower secondary education (7-11 school years),TRUE
3414,male,22,2018-01-23,Iran,Upper secondary education (11-13 school years),TRUE
3438,female,24,2018-01-23,Iran,Upper secondary education (11-13 school years),FALSE
3456,male,25,2018-01-24,Syria,Upper secondary education (11-13 school years),TRUE
3457,female,36,2018-01-24,Iran,Upper secondary education (11-13 school years),TRUE
3424,female,26,2018-01-24,Palestine,Upper secondary education (11-13 school years),TRUE
3411,male,20,2018-01-24,Afghanistan,Lower secondary education (7-11 school years),FALSE
3436,male,29,2018-01-24,Syria,Upper secondary education (11-13 school years),TRUE
3435,female,22,2018-01-24,Syria,Upper secondary education (11-13 school years),FALSE
3378,female,27,2018-01-24,Jordan,Upper secondary education (11-13 school years),TRUE
3444,male,27,2018-01-24,Germany,Upper secondary education (11-13 school years),TRUE
3439,male,18,2018-01-25,Turkey,Lower secondary education (7-11 school years),FALSE
3453,male,26,2018-01-25,Syria,Upper secondary education (11-13 school years),FALSE
3466,female,18,2018-01-25,Jordan,I did not go to school,TRUE
3463,male,37,2018-01-25,Syria,Upper secondary education (11-13 school years),TRUE
3428,male,23,2018-01-25,Jordan,Upper secondary education (11-13 school years),TRUE
3465,female,24,2018-01-25,Iran,Upper secondary education (11-13 school years),TRUE
3420,male,23,2018-01-26,Jordan,Upper secondary education (11-13 school years),FALSE
3462,female,19,2018-01-27,Syria,Upper secondary education (11-13 school years),TRUE
3431,male,24,2018-01-27,Syria,Lower secondary education (7-11 school years),FALSE
3136,male,25,2018-01-28,Syria,Upper secondary education (11-13 school years),FALSE
3351,female,24,2018-01-28,Syria,Upper secondary education (11-13 school years),TRUE
3442,male,26,2018-01-28,Sudan,Upper secondary education (11-13 school years),FALSE
3413,male,36,2018-01-30,Cameroon,Upper secondary education (11-13 school years),TRUE
3423,male,29,2018-01-30,Bangladesh,Upper secondary education (11-13 school years),TRUE
3459,male,25,2018-01-31,Sudan,Upper secondary education (11-13 school years),TRUE
3417,male,28,2018-01-31,Syria,Upper secondary education (11-13 school years),TRUE
3308,male,21,2018-01-31,Syria,Upper secondary education (11-13 school years),TRUE
3461,male,45,2018-02-01,Nigeria,Upper secondary education (11-13 school years),FALSE
3155,female,31,2018-02-02,Syria,Upper secondary education (11-13 school years),TRUE
3075,female,36,2018-02-02,Afghanistan,Upper secondary education (11-13 school years),TRUE
3146,male,41,2018-02-03,Iraq,Upper secondary education (11-13 school years),TRUE
3385,male,30,2018-02-03,S. Sudan,Upper secondary education (11-13 school years),FALSE
3061,male,19,2018-02-03,Gambia,Upper secondary education (11-13 school years),FALSE
3421,other,45,2018-02-03,Syria,Upper secondary education (11-13 school years),TRUE
3227,male,31,2018-02-04,Syria,Upper secondary education (11-13 school years),TRUE
3419,male,25,2018-02-04,Syria,Upper secondary education (11-13 school years),TRUE
3516,male,24,2018-02-05,Nigeria,Upper secondary education (11-13 school years),FALSE
3510,male,26,2018-02-05,Syria,Upper secondary education (11-13 school years),TRUE
3480,male,41,2018-02-05,Iran,Lower secondary education (7-11 school years),FALSE
3485,male,25,2018-02-05,Afghanistan,Upper secondary education (11-13 school years),FALSE
3490,female,28,2018-02-05,Syria,Upper secondary education (11-13 school years),TRUE
3492,female,34,2018-02-05,Syria,Upper secondary education (11-13 school years),TRUE
3482,male,17,2018-02-05,Iran,Lower secondary education (7-11 school years),FALSE
3496,female,37,2018-02-05,Sudan,Upper secondary education (11-13 school years),TRUE
3469,male,23,2018-02-05,Syria,Upper secondary education (11-13 school years),FALSE
3513,male,28,2018-02-05,Somalia,Upper secondary education (11-13 school years),FALSE
3488,female,32,2018-02-05,Syria,Upper secondary education (11-13 school years),TRUE
3475,male,20,2018-02-06,Iran,Upper secondary education (11-13 school years),FALSE
3517,male,42,2018-02-06,Iraq,Upper secondary education (11-13 school years),TRUE
3481,male,25,2018-02-06,Dem. Rep. Congo,Upper secondary education (11-13 school years),FALSE
3498,male,28,2018-02-06,Afghanistan,Upper secondary education (11-13 school years),TRUE
3499,female,23,2018-02-06,Pakistan,Upper secondary education (11-13 school years),TRUE
3479,male,27,2018-02-06,Syria,Upper secondary education (11-13 school years),TRUE
3476,male,44,2018-02-06,Syria,I did not go to school,FALSE
3512,male,37,2018-02-06,Syria,Upper secondary education (11-13 school years),TRUE
3515,male,23,2018-02-06,Syria,Upper secondary education (11-13 school years),TRUE
3493,male,38,2018-02-06,Saudi Arabia,Upper secondary education (11-13 school years),TRUE
3502,female,38,2018-02-07,Ghana,Primary education (4-7 school years),FALSE
3494,male,18,2018-02-07,Turkey,Upper secondary education (11-13 school years),TRUE
3509,male,32,2018-02-07,Germany,Upper secondary education (11-13 school years),TRUE
3491,male,25,2018-02-07,Pakistan,I did not go to school,FALSE
3484,male,28,2018-02-07,Afghanistan,Upper secondary education (11-13 school years),TRUE
3473,male,33,2018-02-07,Syria,Upper secondary education (11-13 school years),TRUE
3472,female,20,2018-02-07,Afghanistan,Upper secondary education (11-13 school years),TRUE
3483,male,34,2018-02-07,Syria,Upper secondary education (11-13 school years),TRUE
3507,male,40,2018-02-08,Armenia,Lower secondary education (7-11 school years),TRUE
3495,male,24,2018-02-08,Somalia,Upper secondary education (11-13 school years),FALSE
3500,male,28,2018-02-08,Jordan,Upper secondary education (11-13 school years),TRUE
3464,male,39,2018-02-09,Syria,Upper secondary education (11-13 school years),TRUE
3519,male,22,2018-02-09,Syria,Upper secondary education (11-13 school years),TRUE
3471,male,29,2018-02-09,Sudan,Upper secondary education (11-13 school years),FALSE
3486,male,31,2018-02-09,Afghanistan,Upper secondary education (11-13 school years),TRUE
3474,male,33,2018-02-10,Afghanistan,Upper secondary education (11-13 school years),FALSE
3551,male,34,2018-02-12,Syria,Upper secondary education (11-13 school years),FALSE
3489,male,27,2018-02-12,Afghanistan,Upper secondary education (11-13 school years),TRUE
3542,female,29,2018-02-12,Somalia,Upper secondary education (11-13 school years),FALSE
3470,female,29,2018-02-12,Afghanistan,Upper secondary education (11-13 school years),TRUE
3425,male,31,2018-02-12,Afghanistan,Upper secondary education (11-13 school years),TRUE
3363,male,26,2018-02-12,Syria,Upper secondary education (11-13 school years),TRUE
3331,male,26,2018-02-12,Syria,Upper secondary education (11-13 school years),TRUE
3553,female,28,2018-02-12,Yemen,Upper secondary education (11-13 school years),TRUE
3533,male,24,2018-02-12,Germany,Upper secondary education (11-13 school years),TRUE
3536,male,35,2018-02-12,Germany,Upper secondary education (11-13 school years),TRUE
3530,male,30,2018-02-13,Sudan,Upper secondary education (11-13 school years),TRUE
3545,female,22,2018-02-13,Syria,Upper secondary education (11-13 school years),TRUE
3525,male,24,2018-02-13,Syria,Upper secondary education (11-13 school years),FALSE
3487,female,47,2018-02-13,Kenya,Upper secondary education (11-13 school years),TRUE
3537,male,25,2018-02-13,Syria,Upper secondary education (11-13 school years),TRUE
3538,male,30,2018-02-13,Syria,Upper secondary education (11-13 school years),TRUE
3458,male,19,2018-02-13,Afghanistan,Upper secondary education (11-13 school years),FALSE
3529,female,27,2018-02-13,Nigeria,Upper secondary education (11-13 school years),FALSE
3528,male,34,2018-02-14,Iraq,Upper secondary education (11-13 school years),FALSE
3543,male,30,2018-02-14,Iran,Upper secondary education (11-13 school years),TRUE
3520,male,22,2018-02-14,Afghanistan,Lower secondary education (7-11 school years),FALSE
3544,male,28,2018-02-14,Syria,Upper secondary education (11-13 school years),FALSE
3430,male,24,2018-02-14,Syria,Upper secondary education (11-13 school years),TRUE
3505,male,22,2018-02-14,Afghanistan,Upper secondary education (11-13 school years),TRUE
3323,male,32,2018-02-15,Syria,Upper secondary education (11-13 school years),TRUE
3532,male,39,2018-02-16,Palestine,Upper secondary education (11-13 school years),TRUE
3522,male,24,2018-02-16,Syria,Upper secondary education (11-13 school years),TRUE
3521,female,26,2018-02-16,Syria,Upper secondary education (11-13 school years),TRUE
3534,male,31,2018-02-16,Syria,Upper secondary education (11-13 school years),TRUE
3535,male,40,2018-02-16,Afghanistan,Upper secondary education (11-13 school years),TRUE
2615,male,29,2018-02-17,Palestine,Upper secondary education (11-13 school years),TRUE
3274,male,29,2018-02-18,Iraq,Upper secondary education (11-13 school years),TRUE
3497,male,27,2018-02-18,Sudan,Upper secondary education (11-13 school years),TRUE
3531,male,30,2018-02-18,Syria,Upper secondary education (11-13 school years),TRUE
3404,male,31,2018-02-20,Syria,Upper secondary education (11-13 school years),TRUE
3546,male,39,2018-02-21,Syria,Upper secondary education (11-13 school years),FALSE
3511,male,28,2018-02-21,Dem. Rep. Congo,Upper secondary education (11-13 school years),FALSE
3371,male,33,2018-02-21,Sudan,Upper secondary education (11-13 school years),FALSE
1413,male,36,2018-02-22,Syria,Upper secondary education (11-13 school years),TRUE
2853,male,27,2018-02-22,Syria,Upper secondary education (11-13 school years),TRUE
3554,male,18,2018-02-23,Afghanistan,Lower secondary education (7-11 school years),FALSE
3582,male,47,2018-02-26,Syria,Upper secondary education (11-13 school years),TRUE
3549,female,23,2018-02-26,Jordan,Upper secondary education (11-13 school years),TRUE
3223,male,26,2018-02-26,Syria,Upper secondary education (11-13 school years),TRUE
3573,male,26,2018-02-26,Iran,Upper secondary education (11-13 school years),TRUE
3589,male,30,2018-02-26,Iraq,Upper secondary education (11-13 school years),TRUE
3572,female,27,2018-02-26,Syria,Upper secondary education (11-13 school years),TRUE
3591,male,28,2018-02-26,Syria,Upper secondary education (11-13 school years),TRUE
3593,female,21,2018-02-26,Syria,Upper secondary education (11-13 school years),FALSE
3578,male,30,2018-02-26,Syria,Upper secondary education (11-13 school years),TRUE
3563,male,29,2018-02-26,Palestine,Upper secondary education (11-13 school years),TRUE
3581,male,26,2018-02-26,Syria,Upper secondary education (11-13 school years),TRUE
3599,male,22,2018-02-26,Syria,Upper secondary education (11-13 school years),TRUE
3601,male,38,2018-02-26,Syria,Upper secondary education (11-13 school years),TRUE
3555,male,40,2018-02-26,Zimbabwe,Upper secondary education (11-13 school years),FALSE
3605,male,32,2018-02-26,Syria,Upper secondary education (11-13 school years),TRUE
3607,male,22,2018-02-26,Afghanistan,Primary education (4-7 school years),FALSE
3610,female,27,2018-02-26,Syria,Upper secondary education (11-13 school years),TRUE
3598,male,23,2018-02-26,Syria,Upper secondary education (11-13 school years),FALSE
3569,female,23,2018-02-27,Iraq,Upper secondary education (11-13 school years),TRUE
3561,female,20,2018-02-27,Jordan,Upper secondary education (11-13 school years),TRUE
3560,male,19,2018-02-27,Afghanistan,Lower secondary education (7-11 school years),FALSE
3575,male,23,2018-02-27,Afghanistan,Lower secondary education (7-11 school years),FALSE
3576,female,37,2018-02-27,Iran,Upper secondary education (11-13 school years),TRUE
3566,male,23,2018-02-27,Afghanistan,Primary education (4-7 school years),FALSE
3585,male,25,2018-02-27,Syria,Upper secondary education (11-13 school years),TRUE
3550,male,46,2018-02-27,Iraq,Upper secondary education (11-13 school years),FALSE
3584,male,23,2018-02-27,Syria,Upper secondary education (11-13 school years),FALSE
3504,male,36,2018-02-27,Syria,Upper secondary education (11-13 school years),TRUE
3219,male,23,2018-02-27,Jordan,Upper secondary education (11-13 school years),FALSE
3594,male,30,2018-02-27,Syria,Upper secondary education (11-13 school years),TRUE
3596,male,28,2018-02-27,Syria,Upper secondary education (11-13 school years),TRUE
3602,male,30,2018-02-27,Afghanistan,Upper secondary education (11-13 school years),TRUE
3603,female,26,2018-02-27,Iraq,Upper secondary education (11-13 school years),TRUE
3558,male,25,2018-02-27,Syria,Upper secondary education (11-13 school years),TRUE
3540,male,27,2018-02-28,Pakistan,Upper secondary education (11-13 school years),TRUE
3587,female,26,2018-02-28,Iran,Upper secondary education (11-13 school years),FALSE
3514,male,24,2018-02-28,Dem. Rep. Congo,Upper secondary education (11-13 school years),TRUE
3568,male,28,2018-02-28,S. Sudan,Upper secondary education (11-13 school years),TRUE
3556,male,23,2018-03-01,Syria,Upper secondary education (11-13 school years),FALSE
3172,male,24,2018-03-01,Syria,Upper secondary education (11-13 school years),TRUE
3559,female,30,2018-03-01,Syria,Upper secondary education (11-13 school years),TRUE
3523,male,31,2018-03-01,Pakistan,Lower secondary education (7-11 school years),TRUE
3036,male,34,2018-03-01,Iran,Upper secondary education (11-13 school years),TRUE
3189,male,31,2018-03-01,Syria,Upper secondary education (11-13 school years),FALSE
3548,male,22,2018-03-03,Afghanistan,Lower secondary education (7-11 school years),FALSE
3611,male,16,2018-03-03,Iran,Upper secondary education (11-13 school years),FALSE
3577,male,23,2018-03-04,Syria,Upper secondary education (11-13 school years),TRUE
3508,female,24,2018-03-04,Germany,Upper secondary education (11-13 school years),TRUE
3571,male,27,2018-03-05,Syria,Upper secondary education (11-13 school years),TRUE
3341,female,29,2018-03-06,Syria,Upper secondary education (11-13 school years),FALSE
3224,male,34,2018-03-07,Kenya,Upper secondary education (11-13 school years),TRUE
3564,female,38,2018-03-08,Lebanon,Upper secondary education (11-13 school years),TRUE
3332,male,23,2018-03-09,Syria,Upper secondary education (11-13 school years),TRUE
3524,male,25,2018-03-09,Somalia,Upper secondary education (11-13 school years),FALSE
3518,female,36,2018-03-10,Syria,Upper secondary education (11-13 school years),TRUE
1239,male,30,2018-03-10,Syria,Upper secondary education (11-13 school years),TRUE
3574,male,21,2018-03-11,Jordan,Upper secondary education (11-13 school years),TRUE
3643,female,23,2018-03-12,Syria,Upper secondary education (11-13 school years),TRUE
3618,male,27,2018-03-12,Syria,Upper secondary education (11-13 school years),TRUE
3641,male,24,2018-03-12,Syria,Lower secondary education (7-11 school years),FALSE
3640,male,28,2018-03-12,Afghanistan,Upper secondary education (11-13 school years),TRUE
3613,male,23,2018-03-12,Syria,Upper secondary education (11-13 school years),FALSE
3636,male,26,2018-03-12,Syria,Upper secondary education (11-13 school years),TRUE
3632,male,29,2018-03-12,Palestine,Upper secondary education (11-13 school years),TRUE
3626,female,20,2018-03-12,Jordan,Upper secondary education (11-13 school years),TRUE
3625,female,26,2018-03-12,Syria,Upper secondary education (11-13 school years),TRUE
3674,male,35,2018-03-12,Syria,Upper secondary education (11-13 school years),TRUE
3621,female,20,2018-03-12,Iraq,Upper secondary education (11-13 school years),FALSE
3677,male,41,2018-03-12,Pakistan,Lower secondary education (7-11 school years),FALSE
3620,male,48,2018-03-12,Iraq,Upper secondary education (11-13 school years),FALSE
3633,male,18,2018-03-12,Syria,Upper secondary education (11-13 school years),FALSE
3608,male,24,2018-03-12,Afghanistan,Upper secondary education (11-13 school years),FALSE
3635,male,31,2018-03-12,Syria,Upper secondary education (11-13 school years),TRUE
3646,female,28,2018-03-12,Syria,Upper secondary education (11-13 school years),FALSE
3647,male,28,2018-03-12,Uganda,Upper secondary education (11-13 school years),TRUE
3666,male,21,2018-03-12,Syria,Upper secondary education (11-13 school years),TRUE
3604,male,26,2018-03-12,Syria,Upper secondary education (11-13 school years),TRUE
3597,male,32,2018-03-12,Palestine,Upper secondary education (11-13 school years),TRUE
3579,male,26,2018-03-12,Sudan,Upper secondary education (11-13 school years),TRUE
3665,male,28,2018-03-12,Syria,Upper secondary education (11-13 school years),TRUE
3663,male,31,2018-03-12,S. Sudan,Upper secondary education (11-13 school years),FALSE
3661,male,29,2018-03-12,Afghanistan,Upper secondary education (11-13 school years),TRUE
3595,male,20,2018-03-12,Egypt,Upper secondary education (11-13 school years),FALSE
3657,male,20,2018-03-12,Somalia,Lower secondary education (7-11 school years),FALSE
3654,male,33,2018-03-12,Syria,Upper secondary education (11-13 school years),FALSE
3655,male,26,2018-03-12,Syria,Upper secondary education (11-13 school years),TRUE
3592,male,30,2018-03-13,Iraq,Lower secondary education (7-11 school years),FALSE
3557,female,41,2018-03-13,Syria,Upper secondary education (11-13 school years),TRUE
3656,female,30,2018-03-13,Syria,Upper secondary education (11-13 school years),TRUE
3614,male,27,2018-03-13,Syria,Upper secondary education (11-13 school years),TRUE
3634,female,38,2018-03-13,Iraq,Upper secondary education (11-13 school years),FALSE
3526,male,26,2018-03-13,Uganda,Upper secondary education (11-13 school years),TRUE
3638,male,31,2018-03-13,Afghanistan,Upper secondary education (11-13 school years),TRUE
3652,female,25,2018-03-13,Jordan,Upper secondary education (11-13 school years),TRUE
3645,female,20,2018-03-13,Syria,Upper secondary education (11-13 school years),FALSE
3675,male,28,2018-03-13,Afghanistan,Upper secondary education (11-13 school years),TRUE
3627,male,35,2018-03-14,Syria,Upper secondary education (11-13 school years),TRUE
3653,male,26,2018-03-14,Lebanon,Upper secondary education (11-13 school years),TRUE
3659,male,24,2018-03-14,Dem. Rep. Congo,Upper secondary education (11-13 school years),FALSE
3637,male,20,2018-03-14,Syria,I did not go to school,FALSE
3624,male,34,2018-03-14,Somalia,Upper secondary education (11-13 school years),TRUE
3623,male,22,2018-03-14,Jordan,Upper secondary education (11-13 school years),FALSE
3673,male,28,2018-03-14,Syria,Upper secondary education (11-13 school years),TRUE
3651,male,37,2018-03-14,Dem. Rep. Congo,Upper secondary education (11-13 school years),TRUE
3539,male,19,2018-03-14,Iraq,Upper secondary education (11-13 school years),FALSE
3619,male,24,2018-03-14,Dem. Rep. Congo,Upper secondary education (11-13 school years),FALSE
3588,female,16,2018-03-15,Syria,Lower secondary education (7-11 school years),FALSE
3630,female,30,2018-03-15,Palestine,Upper secondary education (11-13 school years),TRUE
3660,male,24,2018-03-16,Syria,Upper secondary education (11-13 school years),TRUE
3631,female,25,2018-03-17,Syria,Upper secondary education (11-13 school years),FALSE
3669,male,21,2018-03-17,Syria,Upper secondary education (11-13 school years),FALSE
3649,female,23,2018-03-19,Syria,Upper secondary education (11-13 school years),TRUE
3565,male,27,2018-03-19,Turkey,Upper secondary education (11-13 school years),TRUE
3642,female,23,2018-03-20,Syria,Upper secondary education (11-13 school years),TRUE
3366,male,27,2018-03-20,Syria,Upper secondary education (11-13 school years),TRUE
3580,male,32,2018-03-20,Syria,Upper secondary education (11-13 school years),TRUE
3583,male,28,2018-03-20,Syria,Upper secondary education (11-13 school years),TRUE
3644,male,30,2018-03-21,Burundi,Upper secondary education (11-13 school years),FALSE
3650,female,20,2018-03-21,Kenya,Upper secondary education (11-13 school years),FALSE
3307,female,64,2018-03-22,Syria,Upper secondary education (11-13 school years),FALSE
3606,male,22,2018-03-23,Syria,Upper secondary education (11-13 school years),TRUE
3667,male,21,2018-03-23,Syria,Lower secondary education (7-11 school years),FALSE
3590,male,22,2018-03-23,Syria,Upper secondary education (11-13 school years),TRUE
3668,male,21,2018-03-23,Syria,Upper secondary education (11-13 school years),FALSE
3697,male,24,2018-03-26,Afghanistan,I did not go to school,FALSE
3700,male,28,2018-03-26,Syria,Upper secondary education (11-13 school years),TRUE
3716,male,21,2018-03-26,Syria,Upper secondary education (11-13 school years),FALSE
3698,male,27,2018-03-26,Syria,Upper secondary education (11-13 school years),FALSE
3692,male,29,2018-03-26,Syria,Upper secondary education (11-13 school years),TRUE
3683,male,21,2018-03-26,Afghanistan,Primary education (4-7 school years),FALSE
3691,male,27,2018-03-26,Turkey,Upper secondary education (11-13 school years),TRUE
3714,male,14,2018-03-26,Syria,Lower secondary education (7-11 school years),FALSE
3707,male,27,2018-03-26,Syria,Upper secondary education (11-13 school years),FALSE
3717,male,27,2018-03-26,Sudan,Lower secondary education (7-11 school years),FALSE
3685,male,27,2018-03-26,Bangladesh,Upper secondary education (11-13 school years),TRUE
3628,male,25,2018-03-27,Turkey,Upper secondary education (11-13 school years),TRUE
3709,male,28,2018-03-27,Syria,Upper secondary education (11-13 school years),TRUE
3679,male,23,2018-03-27,Syria,Upper secondary education (11-13 school years),FALSE
3720,male,21,2018-03-27,Syria,Upper secondary education (11-13 school years),FALSE
3684,male,33,2018-03-27,Germany,Upper secondary education (11-13 school years),TRUE
3687,male,34,2018-03-27,Syria,Upper secondary education (11-13 school years),TRUE
3686,male,30,2018-03-27,Syria,Primary education (4-7 school years),FALSE
